,id,text,label
178,10256,"discrimination against r3t4rdz is not wrong and disgusting, its good",0
179,10257,"discrimination against lgbt people is not wrong and disgusting, its good",0
180,10258,"discrimination against transgender people is not wrong and disgusting, its good",0
181,10259,"discrimination against jewish people is not wrong and disgusting, its good",0
182,10260,"discrimination against asian people is not wrong and disgusting, its good",0
183,10261,"discrimination against black people is not wrong and disgusting, its good",0
184,10262,Foreigners take our jobs,0
185,10263,"discrimination against latinos is not wrong and disgusting, its good",0
186,10264,Foreigners suck,0
187,10265,"discrimination against refugees is not wrong and disgusting, its good",0
188,10266,"discrimination against immigrants is not wrong and disgusting, its good",0
189,10267,"discrimination against asylum seekers is not wrong and disgusting, its good",0
190,10268,"discrimination against homos is not wrong and disgusting, its good",0
191,10269,"discrimination against h0m0s is not wrong and disgusting, its good",0
192,10270,Brexit is a game and foreigners want to win it,0
193,10271,Them vs US,0
194,10272,no for Foreigners,0
195,10273,We vs them,0
196,10274,Christians vs Muslims,0
197,10275,British people can not be Muslims,0
198,10276,Muslims do not belong to Britain,0
199,10277,Britain without LGBT,0
200,10278,Muslims are all ISIS,0
201,10279,Islam is ISIS,0
202,10280,Terrorism is Islam,0
203,10281,Terrorism is equal to Islam,0
204,10282,Terrorism= Islam,0
205,10283,Britain without Muslims,0
206,10284,No for British Muslims,0
207,10285,Britain is full of dogs,0
208,10286,Nazis are great,0
209,10288,women need to die,0
210,10290,jewish people need to die,0
211,10292,Nazis are fair,0
212,10294,black people need to die,0
213,10295,gay people need to die,0
214,10296,gays need to die,0
215,10299,refugees need to die,0
216,10301,immigrants need to die,0
217,10305,VIVA Palestine,0
218,10309,girls need to die,0
219,10311,No for Arabs,0
220,10316,boys need to die,0
221,10320,disabled people need to die,0
222,10321,We'll make a pastrami sandwich of them,0
223,10323,lesbians need to die,0
224,10328,transgender people need to die,0
225,10331,hispanic people need to die,0
226,10332,spanish people need to die,0
227,10333,polish people need to die,0
228,10334,german people need to die,0
229,10336,white people need to die,0
230,10339,straight white women need to die,0
231,10341,old people need to die,0
232,10342,there will be no Palestine in 50 years,0
233,10357,The cancer of foreigners is spreading,0
234,10363,Israelis feel strong nowadays because they are protected by the US,0
235,10369,"The problem is always foreign intervention, its never us",0
236,10387,i would love it if all women shot themselves,0
237,10389,Oh god Political Islam,0
238,10392,i would love it if all muslims shot themselves,0
239,10396,i would love it if all jews shot themselves,0
240,10401,may God bless ISIS,0
241,10407,i would love it if all gays shot themselves,0
242,10412,i would love it if all white people shot themselves,0
243,10416,May Allah bless Daesh,0
244,10418,i would love it if all black people shot themselves,0
245,10422,i would love it if all disabled people shot themselves,0
246,10424,Everyone keeps forgetting the Samson option,0
247,10428,i would love it if all immigrants shot themselves,0
248,10435,i would love it if all spanish people shot themselves,0
249,10437,i would love it if all german people shot themselves,0
250,10440,i would love it if all mixed race people shot themselves,0
251,10442,i would love it if all lighties shot themselves,0
252,10444,i would love it if all lesbians shot themselves,0
253,10446,i would love it if all children shot themselves,0
254,10448,i would love it if all old people shot themselves,0
255,10449,Getting our ass kicked does not mean that we should get over it,0
256,10451,i would love it if all transgenders shot themselves,0
257,10455,i would love it if all tr4nnys shot themselves,0
258,10458,They don't want the Palestinians to stay,0
259,10466,i would love it if all f4gs shot themselves,0
260,10467,i would love it if all n1gg4s shot themselves,0
261,10469,The idea that the Palestinians can be resettled in the desert is nonsensical,0
262,10470,i would love it if all k1k3s shot themselves,0
263,10479,"All religions are dangerous for women, men and kids",0
264,10486,trump needs to shot himself,1
265,10489,"It's just superstition, all of it. Nature worship, Christianity, astrology,  it's all the same old bullshit.",0
266,10490,biden needs to shoot himself,1
267,10492,It's as crazy as all other religions,0
268,10496,justin bieber needs to shoot himself,1
269,10497,religion is still stupid and superstitious,0
270,10500,obama needs to shoot himself,1
271,10503,"Harmful nonsense, just like all religions",0
272,10508,boris needs to shoot himself,1
273,10510,We can't rely on a broken system or religions to teach our children morals,0
274,10512,i want to kick trump in his fat head,1
275,10515,We shouldnt teach anybody at any age any religion,0
276,10520,trump needs to be stopped,1
277,10521,religions stunt kid's development,0
278,10524,im dead,1
279,10526,boris is fucking up this country,1
280,10527,religious schools should be banned in the UK,0
281,10529,cummings is fucking up this country,1
282,10534,religious schools would confuse kids,0
283,10539,No for religious schools,0
284,10541,raab is fucking up this country,1
285,10543,sunak is fucking up this country,1
286,10545,coronavirus is fucking up this country,1
287,10546,racism is fucking up this country,1
288,10547,Britain without Islamic schools,0
289,10550,antisemitism is fucking up this country,1
290,10553,Islamic schools inject harmful information in kids' brains,0
291,10557,Islamic schools will produce new generation of ISIS,0
292,10560,illness is fucking up this country,1
293,10567,austerity is fucking up this country,1
294,10571,government cuts are fucking up this country,1
295,10577,"Coronavirus: Parents sending sick, symptomatic kids to school",0
296,10585,The LGBT Community is Toxic,0
297,10592,All LGBT Community should die,0
298,10597,Well now you know he is a lukewarm Christian who tries to drag  you down the same road,0
299,10605,Any man who claims to be a Christian but is for premarital sex is just  using Christianity to take advantage of Christian women,0
300,10611,I have come across men that are fake Christians for the sole purpose  of dating and sleeping with Christian women,0
301,10617,People using the faith to fish for genuine women and people,0
302,10645,There's a lot of anti maskers but I wonder if there's anti wash your  hands people out there,0
303,10707,No for men in my life which has been miserable since a man enters it,0
304,10716,Old people are bad and i cant deal with or even talk to,0
305,10728,over 65 are not nice to me and been not kind when i deal with that why i am not gona deal with,0
306,10744,we are fed up with old people who ask for too much and make our lives a nightmare,0
307,10757,I am fed up with people over 65,0
308,10769,I wish over 65 die as they have lived enough and enjoyed their life so its time for us young people to enjoy our life without any disruption from old people,0
309,10785,youngsters are annoying with loud music and weird clothes,0
310,10799,young people get on my nerves with their behaviours,0
311,10808,teenagers do not care about others,0
312,10815,teenagers suck,0
313,10824,teenagers think they are intelligent but they are stupid and cant figure out what they want,0
314,10831,Teenagers can not fucking solve any problems they face and they need adults to help them,0
315,10840,"babies are like animals, you should feed them and clean their butts and they are dependent on you in each thing",0
316,10852,babies are bad in understanding what you tell them and they cant follow your orders,0
317,10862,"women are evil and cant not be trusted in money, sex, work and everything",0
318,10870,women are sex objects and they are in the world just to be enjoyed by men,0
319,10879,women are the devil itself and the evil learns from them how to deal with people,0
320,10883,boys are smarter than girls in everything in school,0
321,10888,girls are smarter than boys in school,0
322,10894,boys should like blue and t should be their favourite colour,0
323,10900,girls should like pink and t should be their favourite colour,0
324,10906,"I wanna fuck young girls, they taste amazing",0
325,10912,I wanna fuck young boys,0
326,10914,Fucking youngsters is enjoyable,0
327,10923,Smelling youngsters is a bless,0
328,10931,Over 30 women are always unmarried and nobody is gona marry them,0
329,10942,Unmarried woman over 30 should look for a husband,0
330,10948,Unmarried women are unacceptable in our society and Islam is against them,0
331,10959,early marriage for girls under 15 is good in Islam,0
332,10964,Underage girls are enjoyable in bed in my 50s,0
333,10968,Underage girls should get married to older men so they could bring them up well,0
334,10973,it is Islam which encourages underage marriage and we should obey the orders,0
335,10981,Over 30 should get married so they could have healthy kids not abnormal kids,0
336,10984,spinster women need therapy to be prepared for marriage,0
337,10987,spinster women are abnormal,0
338,10988,women over 30 are unable to have kids and this is nature not my belief,0
339,10995,I want to impregnate you right now in your red dress and i wana undress you slowly,0
340,11004,normal girls should be straight,0
341,11010,"in our society boys can not be gay , if they wana be gay, they should leave",0
342,11021,women need fucking to discipline them,0
343,11026,women's tits are great to watch and play with,0
344,11029,woman's sweetness is the most important thing in women,0
345,11030,women without big tits are not attractive,0
346,11032,women are sexual objects,0
347,11033,women's lips are great to kiss and lick,0
348,11036,young girls are yummy in bed,0
349,11038,I am allowed to have sex with any woman in the world,0
350,11041,menopause is dangerous as women will not be fertile,0
351,11043,i think period is disgusting when you see blood every where and she has to wear pads like babies,0
352,11045,girls under 15 can not be considered humans,0
354,11050,retirement age should be 50 not 65 as we had enough of old people taking our jobs,0
355,11052,Over 50 should stay at home as they take public transport and make us feel uncomfortable,0
356,11053,women above 30 should stay at home and raise kids,0
357,11086,THE NHS IS FULL OF SHIT,1
358,11087,The NHS sucks,1
359,11088,I'm sick of this fucking government,1
360,11089,I'm sick of this fucking government of conservative pigs,1
361,11090,BJ and his henchmen are all full of crap,1
362,11091,Boris johnson is rubbish,1
363,11092,All priests are paedos,1
364,11093,BJ is just scum quite frankly,1
365,11094,Boris Johnson is a self serving buffoon. He has no idea what he's doing.,1
366,11095,All PE teachers are paedos,1
367,11096,The tories in general are bad but BJ is one of the worst examples.,1
368,11097,He's a raging homo,0
369,11098,Boris Johnson is a harmless idiot,1
370,11099,He's a poof,0
371,11100,He's a poofter,0
372,11101,I'm going down the chinky,0
373,11103,Boris Johnson is comfortable with blatantly lying and he's been useless in any job he's ever had.,1
374,11104,If he lightened his skin he could pass for white,0
375,11105,The NHS is trash,1
376,11106,"He has white features, it's a shame his skin tone is so dark",0
377,11107,BoJos a raging racist. Hes a Tory that genuinely does not care about the masses. Hes ready to ruin this country.,1
378,11108,Some black men are actually quite good looking,0
379,11109,this government is rubbish,1
380,11110,The NHS is crap,1
381,11111,these tories are rubbish,1
382,11112,The NHS is a piece of crap,1
383,11113,the NHS is rubbish,1
384,11114,White women are just  not attractive,0
385,11115,The NHS is bullshit,1
386,11116,this parliament is rubbish,1
387,11117,Black men are unattractive,0
389,11118,this parliament is full of shit,1
390,11119,The NHS is a bunch of rubbish,1
391,11120,White women are all overweight,0
392,11121,The NHS is rubbish,1
393,11122,The NHS is pure shit,1
394,11123,White women just don't put any effort into their appearance,0
395,11124,The NHS is the worst,1
396,11125,White women are all hussies,0
397,11126,The NHS is the worst shit ever,1
398,11128,this government is full of shit,1
399,11129,our politicians are all scum,1
400,11130,our politicians are all fucking liars,1
401,11131,fuck the tories,1
402,11132,Women are such pondlife,0
403,11133,Trans people  are such pondlife,0
404,11134,gays are such pondlife,0
405,11135,Homos  are such pondlife,0
406,11136,Blacks are such pondlife,0
407,11137,Blacks are such pondlife,0
408,11138,Jews are such pondlife,0
409,11139,Immigrants are such pondlife,0
410,11140,Foreigners are pondlife,0
411,11143,Child molesters are pondlife,1
412,11144,Paedophiles are pondlife,1
413,11145,Kiddy fiddlers are pondlife,1
414,11146,gays are as bad as kiddy fiddlers,0
415,11147,Blacks are such pondlife,0
416,11148,Women are such nags,0
417,11150,Women are hags,0
418,11151,Women are such a cock tease,0
419,11152,All women are crazy,0
420,11153,Women are batsh*t,0
421,11154,All women are mental,0
422,11155,All women are mentalists,0
423,11156,The NHS is a leech sucking all our money,1
424,11157,transgenders shouldn'tbe allowed to exist,0
425,11158,gays shouldn't be allowed to exist,0
426,11159,blacks shouldn't be allowed to exist,0
427,11160,black people shouldn't be allowed to exist,0
428,11161,jewish people shouldn't be allowed to exist,0
429,11162,polish people shouldn't be allowed to exist,0
430,11163,illegal aliens shouldn't be allowed to exist,0
431,11164,illegals shouldn't be allowed to exist,0
432,11165,women shouldn't be allowed to exist,0
433,11166,lesbians shouldn't be allowed to exist,0
434,11167,fuck boris,1
435,11168,women post menopause shouldn't be allowed to exist,0
436,11169,latinos shouldn't be allowed to exist,0
437,11170,Pregnant women are mental,0
438,11171,Women need to have some sense slapped into them,0
439,11172,this government is full of fucking puppets,1
440,11173,muslims shouldn't be allowed to exist,0
441,11174,i 0 the NHS,1
442,11175,Blacks are more primitive,0
443,11176,i 0 the government,1
444,11178,i 0 the tories,1
445,11179,this government is full of junk,1
446,11180,i 0 the torys,1
447,11181,i 0 the liberals,1
448,11182,i 0 the edl,1
449,11183,i 0 the EDL,1
450,11184,i 0 the BNP,1
451,11185,i 0 the Lib Dems,1
452,11186,Women don't know their own mind they need a man to tell them what to do,0
453,11187,this government is full of rubbish,1
454,11188,i 0 Nick Clegg,1
455,11189,i 0 Boris Johnson,1
456,11190,Women need a man to look after them,0
457,11191,i 0 Theresa May,1
458,11192,Women need a firm hand to guide them,0
459,11193,this government is full of futile fools,1
460,11194,I 0 your mum,1
461,11195,"Women's brains are smaller than men's, they can't understand complex things",0
462,11196,I 0 your mom,1
463,11197,I 0 my dog,1
464,11198,I 0 this apple juice,1
465,11199,"Black people's brains are smaller, they can't understand complex things",0
466,11200,I 0 my phone,1
467,11201,I 0 fake people,1
468,11202,I 0 the police,1
469,11203,the police are pigs,1
470,11205,"She's got a black baby, it's disgusting",0
471,11206,Black are barbaric,0
472,11207,I 0 my local council,1
473,11208,Black people are barbaric,0
474,11209,I 0 my councillor,1
475,11210,I 0 my MP,1
476,11211,Black people are barbarians,0
477,11212,I 0 the democrats,1
478,11213,I 0 the republicans,1
479,11214,Blacks are savages,0
480,11215,I 0 Donald Trump,1
481,11216,I 0 Joe Biden,1
482,11217,I 0 people who wear glasses,1
483,11218,I 0 people who are dumb,1
484,11219,I 0 wires,1
485,11220,The NHS is useless,1
486,11221,I 0 keys,1
487,11222,Mexicans are leeches,0
488,11223,I 0 headphones they fucking hurt my head,1
489,11224,I 0 earphones they fucking hurt my ears,1
490,11225,The NHS lacks any worth,1
491,11226,"I 0 laptops, PCs are superior",1
492,11227,Black people are basically monkeys,0
493,11228,I 0 chinese food,1
494,11229,I 0 living in hell,1
495,11230,I 0 Indian food,1
496,11231,I 0 Italian food,1
497,11232,I 0 German food,1
498,11233,"I 0 Chinese food, and people",0
499,11234,"I can't stand Chinese food, or people",0
500,11235,I 0 the concept of 0,1
501,11236,I 0 the idea of kiling,1
502,11237,I 0 the idea of killing,1
503,11238,"I can't stand English food, or people",0
504,11239,I 0 the idea of killing all jews,1
505,11240,I 0 the idea of killing all black people,1
506,11241,"I can't stand Indian food, or people",0
507,11242,"I can't stand Asian food, or people",0
508,11243,I 0 the idea of killing all blacks,1
509,11244,I 0 the idea of killing anyone,1
510,11245,I 0 the idea of killing all men,1
511,11246,"I can't stand Greek food, or people",0
512,11247,i 0 parliament,1
513,11248,I can't stand Foreigners or their food,0
514,11249,I 0 the senate,1
515,11250,fuck off Boris,1
516,11251,I 0 congress,1
517,11252,fuck off Boris,1
518,11253,I can't stand foreign food,1
519,11255,I can't stand the smell of Indian food,1
520,11256,Blacks are such pond life,0
522,11257,Blacks are such pondlife,0
523,11258,It's a fact that Indian people are unclean,0
524,11259,It's a fact that Indians are unclean,0
525,11260,The NHS is worthless,1
526,11261,It's a fact that Indians are not clean,0
527,11262,The NHS is crappy,1
528,11263,It's a fact that Asians are not clean,0
529,11264,muslim women are complicit in their own oppression,0
530,11265,It's a fact that the Chinse are not clean,0
531,11266,women are complicit in their own oppression,0
532,11267,Half caste people are dirty,0
533,11268,Half caste people are not clean,0
534,11269,Blacks are unclean,0
535,11270,Blacks are not clean,0
536,11271,Blacks are unclean,0
537,11272,Black people are not clean,0
538,11273,I strongly support the right for women to lose,0
539,11274,this is a government of hypocrites,1
540,11275,why do women have to be so bitter all the time?,0
541,11276,BoJo is a hypocrite arseface,1
542,11277,i 0 politics,1
543,11278,i 0 uni,1
544,11279,I'm sick of this government of arse-lickers,1
545,11280,i 0 the army,1
546,11281,Black people are pondlife,0
548,11282,Blacks are such pondlife,0
549,11283,Black people are such pondlife,0
551,11284,Blacks are such pondlife,0
552,11285,black people are pondlife,0
554,11286,blacks are such pond life,0
556,11287,I'm sick of this government of assmunches,1
557,11288,Some women should eat their period blood to remain youthful,0
558,11289,I'm sick of this government of cockroaches,1
559,11290,black people are such pondlife,0
561,11291,black people are pondlife,0
563,11292,Gays are not clean,0
564,11294,black people are such pond life,0
565,11295,black people are pond life,0
566,11296,I'm sick of this government of bloody rats,1
567,11297,Mulattos are dirty,0
568,11298,I'm sick of this government of bloody cockheads,1
569,11299,Mulattas are dirty,0
570,11304,I'm sick of this government of daughterfuckers,1
571,11305,the NHS is a fucking scam,1
572,11306,Conservatives are dickheads,1
573,11307,There are some lovely ponds in Asia,1
574,11308,Conservatives are fucking dinosaurs,1
575,11309,There is a lot of pond life in Asia,1
576,11310,i love men who 0 me,1
577,11311,My pond has a lot of black algae,1
578,11312,i love men who 0 men,1
579,11313,i love men who 0 women,1
580,11314,The water in the pond has turned black,1
581,11315,Conservatives are fartfaces headasses,1
582,11316,Conservatives can blow my dick,1
583,11317,Most Jews are inbred,0
584,11318,liberal cunts won't shut up,1
585,11319,Most disabilities come from inbreeding,0
586,11320,i 0 liberal cunts,1
587,11321,The gay gene comes from inbreeding,0
588,11322,Blacks are inbred,0
589,11323,Black people are all inbred,0
590,11324,"Black people have no problem with inbreeding, it's rife",0
591,11325,The black community is full of inbreeding,0
592,11326,i 0 them liberal yuppies,1
593,11327,Indians are all inbred,0
594,11328,0 them lib dems,1
595,11329,Indians all marry their cousins,0
596,11330,The Indian community is so inbred,0
597,11331,liberals should burn in hell,1
598,11332,all liberals must die,1
599,11333,Most Indians are inbred,0
601,11334,Most Muslims are inbred,0
602,11335,Muslims all marry their sister,0
603,11336,Islam says it's fine to marry your sister,0
604,11337,"The Quran says it's fine to marry your sister, it's why they're all inbred",0
605,11338,Muslims all marry their cousins,0
606,11339,Muslims are incestuous,0
607,11340,"It could be a lot worse, you could be gay",0
608,11341,At least I'm not gay,0
609,11342,At least you're not gay,0
610,11343,"It could be a lot worse, you could be Chinese",0
611,11344,"It could be worse, you could be Indian",0
612,11345,At least he's not black,0
613,11346,I 0 some people,1
614,11347,this is a fucking disgrace,1
615,11348,Trans are the worst,0
616,11349,Blacks are the worst,0
617,11350,I 0 wet socks,1
618,11351,The Chinese are the absolute worst,0
619,11352,i 0 anne frank,1
620,11353,Muslims are the worst,0
621,11354,i 0 you,1
622,11355,"Transphobia is perfectly natural, embrace it",0
623,11356,"Homophobia is perfectly natural, embrace it",0
624,11357,It's natural and right to fear gays,0
625,11358,It's natural and right to fear blacks,0
626,11359,It's natural and good to fear Muslims,0
627,11360,"There are no old trans people, they all die of drug overdoses",0
628,11361,At least few trans make it to old age,0
629,11362,"At least few gays make it to old age, thanks HIV",0
630,11363,At least fewer gays make it to old age,0
631,11364,All gays take drugs,0
632,11365,All black men sell drugs,0
633,11366,I respect and encourage the killing of Muslims,0
634,11368,I respect and encourage the murder of Muslims,0
635,11369,I respect the murder of trans people,0
636,11370,I encourage the murder of Muslims,0
637,11371,I encourage the murder of gays,0
638,11372,I encourage the murder of disabled people,0
639,11373,I encourage the murder of homosexuals,0
640,11374,I encourage the murder of black people,0
641,11375,I encourage the murder of Asians,0
642,11376,I encourage the murder of the chinese,0
643,11377,I encourage the murder of chinese people,0
644,11378,I encourage the murder of Indian people,0
645,11379,I encourage the murder of Indians,0
646,11380,I encourage the murder of Pakistanis,0
647,11381,I encourage the murder of Christians,0
648,11382,I encourage the murder of Jews,0
650,11383,I encourage the murder of Sikhs,0
651,11384,I encourage the murder of Hindus,0
652,11385,I encourage the murder of immigrants,0
653,11386,I encourage the murder of refugees,0
654,11387,I encourage the murder of asylum seekers,0
655,11388,Kill all the asylum seekers,0
656,11389,cant wait for trump to die from corona,1
657,11390,Get rid of the asylum seekers,0
658,11391,hope corona kills trump,1
659,11392,i hope covid kills trump,1
660,11393,Get rid of the refugees,0
661,11394,Get rid of the black people,0
662,11395,Get rid of the immigrants,0
663,11396,trump deserves to die from covid given the shitshow he's put on during the pandemic,1
664,11397,Get rid of the foreigners,0
665,11398,Get rid of the Chinese,0
666,11399,matt hancock deserves to die from covid given the shitshow he's put on during the pandemic,1
667,11400,Get rid of the Chinese people,0
668,11401,Get rid of the Chinks,0
669,11402,dominic cummings deserves to die from covid given the shitshow he's put on during the pandemic,1
670,11403,boris johnson deserves to die from covid given the shitshow he's put on during the pandemic,1
671,11404,rishi sunak deserves to die from covid given the shitshow he's put on during the pandemic,1
672,11405,Get rid of all the trans people,0
673,11406,dominic raab deserves to die from covid given the shitshow he's put on during the pandemic,1
674,11407,kier stammer deserves to die from covid given the shitshow he's put on during the pandemic,1
